age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,blue-collar,single,unknown,no,yes,no,telephone,oct,tue,39.0,1.0,999,1,failure,-0.1,93.798,-40.4,4.968,5195.8,no
58,admin,married,high.school,no,no,no,cellular,aug,thu,214.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
49,admin,married,university.degree,unknown,no,no,cellular,jul,mon,97.0,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
45,housemaid,single,basic.9y,no,yes,no,telephone,jun,mon,113.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
42,management,married,high.school,unknown,no,no,cellular,jul,tue,179.0,5.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,technician,married,high.school,no,yes,yes,cellular,nov,thu,232.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
45,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,145.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
24,student,single,professional.course,no,no,no,cellular,nov,mon,180.0,2.0,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,no
37,services,divorced,high.school,no,yes,no,telephone,jun,tue,42.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27,admin,married,high.school,unknown,no,yes,telephone,may,tue,318.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,technician,married,professional.course,no,no,yes,cellular,jul,wed,266.0,5.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
46,admin,married,high.school,no,yes,no,cellular,nov,thu,308.0,1.0,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
57,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,57.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
33,self-employed,single,professional.course,no,yes,no,cellular,jul,tue,85.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,63.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
53,entrepreneur,married,basic.4y,unknown,yes,no,cellular,aug,fri,150.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
54,blue-collar,married,basic.9y,no,no,no,cellular,jun,fri,258.0,2.0,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
28,technician,single,high.school,no,yes,no,telephone,jul,tue,166.0,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38,technician,married,high.school,no,no,no,cellular,aug,tue,100.0,5.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45,technician,married,basic.9y,unknown,no,no,cellular,nov,fri,174.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30,technician,single,university.degree,no,no,no,cellular,sep,thu,327.0,2.0,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
55,technician,married,professional.course,no,yes,no,cellular,oct,tue,182.0,1.0,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
45,technician,married,professional.course,no,no,no,cellular,jul,wed,158.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
25,admin,single,high.school,no,yes,no,cellular,jul,thu,418.0,4.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,management,married,high.school,no,no,no,cellular,aug,mon,725.0,4.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
43,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,mon,181.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,technician,single,university.degree,no,yes,no,cellular,mar,mon,120.0,3.0,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,yes
33,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,244.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
48,admin,divorced,university.degree,no,no,no,telephone,jun,fri,94.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
36,technician,married,high.school,no,no,no,telephone,jun,tue,128.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,services,single,high.school,no,no,no,cellular,sep,fri,256.0,2.0,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
42,admin,divorced,university.degree,no,yes,yes,cellular,aug,fri,153.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24,admin,single,university.degree,no,yes,no,cellular,apr,mon,393.0,3.0,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
33,admin,single,university.degree,no,yes,yes,cellular,aug,thu,44.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
34,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,75.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
56,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,400.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
52,technician,married,university.degree,no,no,no,cellular,may,thu,211.0,1.0,3,4,success,-1.8,93.876,-40,0.677,5008.7,yes
29,admin,married,high.school,no,yes,no,cellular,may,mon,106.0,1.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
54,technician,married,professional.course,no,no,no,cellular,jul,fri,796.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,246.0,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
60,retired,married,high.school,no,no,no,cellular,may,thu,181.0,3.0,6,1,success,-1.8,93.876,-40,0.699,5008.7,yes
49,admin,divorced,high.school,no,no,no,cellular,jul,thu,602.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
51,admin,divorced,university.degree,unknown,no,no,cellular,aug,fri,59.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,admin,married,university.degree,no,yes,no,cellular,may,mon,351.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,admin,married,basic.9y,no,no,no,cellular,jul,mon,77.0,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,services,single,basic.9y,no,unknown,unknown,cellular,may,fri,429.0,1.0,999,3,failure,-1.8,93.876,-40,0.695,5008.7,no
54,retired,divorced,university.degree,no,no,no,cellular,nov,fri,296.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31,admin,single,high.school,unknown,no,no,cellular,jul,wed,90.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,services,married,high.school,no,yes,no,cellular,may,fri,104.0,4.0,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
44,services,married,basic.9y,no,yes,no,telephone,may,fri,109.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
63,retired,married,professional.course,no,no,no,cellular,dec,mon,83.0,4.0,999,0,nonexistent,-3.0,92.713,-33,0.706,5023.5,no
28,technician,married,university.degree,no,yes,yes,cellular,may,thu,175.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
56,management,married,basic.4y,unknown,yes,no,cellular,jul,tue,122.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,services,married,high.school,no,yes,no,cellular,may,mon,32.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,management,married,university.degree,no,no,no,telephone,may,mon,405.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25,admin,single,university.degree,no,no,no,cellular,jul,fri,835.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
44,admin,divorced,university.degree,no,yes,yes,cellular,jun,tue,130.0,1.0,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
54,technician,married,university.degree,no,yes,no,cellular,aug,thu,252.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,housemaid,married,basic.6y,unknown,no,no,telephone,jun,thu,19.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
54,housemaid,married,professional.course,no,yes,no,telephone,jun,mon,152.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,technician,married,professional.course,no,no,no,cellular,may,fri,158.0,2.0,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
46,admin,married,high.school,no,no,no,cellular,apr,thu,243.0,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
57,retired,divorced,professional.course,no,no,no,telephone,jun,wed,203.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
30,technician,single,professional.course,no,no,no,cellular,nov,thu,214.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
54,management,married,university.degree,no,yes,no,cellular,jul,wed,281.0,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,141.0,2.0,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
28,services,married,high.school,no,no,no,cellular,jul,tue,171.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,admin,married,university.degree,no,yes,no,cellular,nov,mon,386.0,2.0,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
40,technician,married,basic.9y,no,no,no,telephone,nov,wed,319.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28,technician,married,university.degree,no,yes,no,cellular,may,thu,402.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,95.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
27,student,single,high.school,unknown,no,no,telephone,jun,fri,471.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
45,admin,married,professional.course,no,no,no,cellular,jul,fri,49.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,management,married,basic.9y,unknown,yes,no,cellular,may,mon,305.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,169.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,87.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,279.0,1.0,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,472.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
57,admin,married,university.degree,no,no,yes,cellular,jul,mon,231.0,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27,self-employed,married,university.degree,no,no,no,telephone,jul,wed,215.0,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
64,retired,married,unknown,no,no,no,cellular,aug,fri,252.0,4.0,999,0,nonexistent,-2.9,92.201,-31.4,0.849,5076.2,yes
29,management,single,university.degree,no,no,no,telephone,may,fri,118.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
45,management,married,university.degree,unknown,no,no,cellular,jul,wed,225.0,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
26,blue-collar,single,high.school,unknown,no,no,cellular,may,mon,314.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
54,services,married,high.school,no,yes,no,telephone,jun,tue,184.0,5.0,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29,admin,single,basic.9y,unknown,yes,no,telephone,may,wed,83.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
39,admin,married,high.school,no,no,no,telephone,may,wed,726.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
46,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,thu,89.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,technician,married,professional.course,unknown,no,yes,telephone,may,fri,203.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,320.0,1.0,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,no
59,admin,married,high.school,no,yes,no,cellular,aug,wed,1019.0,2.0,2,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes
56,technician,married,university.degree,no,no,yes,telephone,jun,mon,69.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
33,unemployed,married,high.school,unknown,yes,no,cellular,jul,wed,590.0,9.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
51,technician,divorced,professional.course,no,no,yes,cellular,aug,fri,50.0,3.0,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
59,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,258.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
31,services,married,basic.9y,no,yes,no,cellular,jul,wed,537.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
46,technician,married,professional.course,unknown,no,no,cellular,aug,tue,235.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21,blue-collar,married,basic.9y,no,no,yes,cellular,jul,wed,89.0,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
33,technician,single,professional.course,no,yes,no,cellular,aug,wed,90.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
46,entrepreneur,single,university.degree,no,no,no,cellular,apr,mon,89.0,3.0,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
24,blue-collar,single,unknown,no,no,no,cellular,jul,tue,39.0,17.0,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,technician,married,university.degree,no,no,yes,cellular,aug,tue,204.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,205.0,4.0,999,1,failure,-3.0,92.713,-33,0.706,5023.5,yes
35,services,married,high.school,no,yes,no,cellular,apr,fri,36.0,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
32,self-employed,single,university.degree,no,yes,no,cellular,may,mon,66.0,3.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
34,technician,married,professional.course,no,yes,no,telephone,sep,mon,157.0,5.0,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
47,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,208.0,4.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
60,retired,divorced,high.school,no,no,no,cellular,sep,wed,99.0,2.0,999,2,failure,-3.4,92.379,-29.8,0.768,5017.5,no
43,services,divorced,high.school,no,no,no,cellular,jul,mon,388.0,3.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
58,technician,married,basic.4y,no,yes,no,telephone,oct,wed,88.0,1.0,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
31,admin,single,university.degree,no,yes,no,cellular,nov,thu,114.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
38,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,121.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,management,married,university.degree,no,no,no,cellular,may,thu,304.0,1.0,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
34,services,married,basic.9y,unknown,yes,no,cellular,jul,mon,80.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,admin,single,high.school,no,no,no,cellular,jul,wed,75.0,4.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,self-employed,married,professional.course,no,yes,no,cellular,nov,thu,329.0,2.0,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
49,management,divorced,high.school,unknown,no,no,telephone,may,mon,124.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,services,married,high.school,no,yes,no,telephone,may,tue,59.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,blue-collar,married,basic.4y,no,yes,no,cellular,nov,fri,180.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
45,housemaid,married,basic.4y,unknown,yes,no,telephone,may,wed,83.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,retired,married,basic.4y,no,yes,no,telephone,jun,tue,159.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
46,technician,married,basic.9y,unknown,no,no,telephone,may,fri,81.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
56,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,144.0,2.0,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
28,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,186.0,2.0,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no
38,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,159.0,1.0,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
32,technician,single,professional.course,no,yes,no,cellular,may,wed,97.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
36,admin,married,university.degree,no,no,no,cellular,jun,mon,174.0,1.0,3,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
27,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,152.0,2.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,management,married,basic.9y,no,yes,no,cellular,nov,fri,996.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
40,admin,married,university.degree,no,no,no,cellular,apr,thu,815.0,1.0,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
31,technician,married,professional.course,no,yes,no,telephone,jun,tue,208.0,1.0,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6,yes
45,admin,married,university.degree,no,yes,yes,cellular,may,fri,300.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
49,self-employed,married,high.school,no,no,no,cellular,may,fri,532.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,yes
52,self-employed,married,university.degree,no,no,no,telephone,may,tue,31.0,3.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin,divorced,high.school,no,yes,no,cellular,jun,mon,70.0,1.0,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,no
26,services,single,high.school,no,unknown,unknown,telephone,jul,wed,588.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
48,services,single,high.school,no,yes,no,cellular,apr,fri,267.0,2.0,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
32,technician,married,professional.course,no,no,no,telephone,jun,thu,805.0,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
34,blue-collar,single,basic.9y,no,no,no,cellular,nov,wed,127.0,1.0,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
35,technician,married,professional.course,no,no,no,telephone,jun,thu,159.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38,student,single,university.degree,no,no,no,telephone,may,thu,619.0,4.0,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
53,technician,single,professional.course,no,yes,no,cellular,nov,wed,1468.0,3.0,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,yes
44,technician,divorced,professional.course,no,no,no,telephone,jun,thu,112.0,1.0,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
53,admin,divorced,high.school,no,yes,no,cellular,aug,tue,159.0,2.0,3,1,success,-2.9,92.201,-31.4,0.838,5076.2,no
39,management,single,basic.9y,no,yes,no,cellular,nov,mon,125.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,entrepreneur,married,basic.9y,no,no,no,cellular,nov,thu,166.0,3.0,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
33,services,married,high.school,no,yes,no,cellular,jun,wed,274.0,2.0,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,yes
37,technician,married,high.school,unknown,yes,no,cellular,aug,tue,69.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,225.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
33,unemployed,single,university.degree,no,no,no,cellular,aug,thu,126.0,2.0,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
33,admin,single,university.degree,no,no,no,cellular,mar,tue,406.0,2.0,999,1,failure,-1.8,92.843,-50,1.614,5099.1,yes
28,admin,single,university.degree,no,no,no,cellular,oct,fri,317.0,2.0,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
26,blue-collar,single,high.school,no,no,yes,cellular,jul,wed,111.0,8.0,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
35,admin,single,university.degree,no,no,no,cellular,aug,tue,131.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,admin,married,university.degree,no,yes,no,telephone,jun,fri,193.0,7.0,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
43,services,married,high.school,unknown,yes,no,telephone,may,fri,99.0,6.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
45,admin,single,university.degree,no,no,no,cellular,may,fri,582.0,1.0,3,1,success,-1.8,92.893,-46.2,1.259,5099.1,yes
50,technician,married,high.school,no,no,no,telephone,may,wed,224.0,5.0,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
42,blue-collar,married,basic.4y,no,no,no,cellular,jul,mon,378.0,1.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
28,student,single,professional.course,no,no,no,telephone,jun,fri,168.0,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,admin,divorced,high.school,no,no,yes,cellular,aug,fri,263.0,1.0,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
28,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,149.0,2.0,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,housemaid,married,basic.4y,unknown,no,yes,telephone,may,wed,801.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
25,blue-collar,married,high.school,no,no,no,telephone,may,mon,217.0,1.0,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,management,married,unknown,no,no,yes,cellular,jul,mon,86.0,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
36,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,60.0,16.0,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
34,technician,divorced,unknown,no,yes,no,cellular,jul,thu,420.0,6.0,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34,admin,married,university.degree,no,no,no,cellular,jul,tue,145.0,2.0,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,management,divorced,university.degree,no,no,no,telephone,jun,mon,252.0,4.0,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
34,management,married,university.degree,no,yes,no,cellular,nov,wed,96.0,1.0,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,273.0,5.0,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
52,technician,married,university.degree,unknown,no,no,telephone,jun,fri,10.0,3.0,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
